display_id,event_type,region,event,duration,is_live,channel_activity,capitalisation_ratio,subjectivity_score
QZPoeigUiEg,environmental,US,Hurricane Harvey (2017),130,0,23.137931034482758,0.15384615384615385,0.77537984
nvvfIL3iPSQ,environmental,US,Hurricane Harvey (2017),121,0,23.137931034482758,0.15625,0.22841747
tK7X6GVpgVk,environmental,US,Hurricane Harvey (2017),466,0,23.310344827586206,0.1875,0.46964934
k3rsC-sa0Gw,environmental,US,Hurricane Harvey (2017),121,0,23.551724137931036,0.14,0.3527998
Xn0LyKSaTNQ,environmental,US,Hurricane Harvey (2017),114,0,22.75862068965517,0.13513513513513514,0.351276
zXI1CPYxocU,environmental,US,Hurricane Harvey (2017),70,0,23.24137931034483,0.15625,0.2226741
20AFle7IoGs,environmental,US,Hurricane Harvey (2017),69,0,23.24137931034483,0.19047619047619047,0.76039445
5RfrbJzTVM8,environmental,US,Hurricane Harvey (2017),150,0,23.310344827586206,0.17073170731707318,0.29421118
da-RzzQVxkc,environmental,US,Hurricane Harvey (2017),23,0,23.310344827586206,0.125,0.8932588
pjuKivNbrhI,environmental,US,Hurricane Harvey (2017),97,0,23.413793103448278,0.16326530612244897,0.79657257
EcY2_d_gBzs,environmental,US,Hurricane Harvey (2017),203,0,23.413793103448278,0.1346153846153846,0.28037018
n8Feezs8L0k,environmental,US,Hurricane Harvey (2017),90,0,23.413793103448278,0.15555555555555556,0.74305016
cuocQwAzDg8,environmental,US,Hurricane Harvey (2017),128,0,23.413793103448278,0.16279069767441862,0.69873625
pGbQAzuQOTs,environmental,US,Hurricane Harvey (2017),98,0,23.413793103448278,0.14285714285714285,0.89598584
ENcw2k1W9f4,environmental,US,Hurricane Harvey (2017),83,0,23.24137931034483,0.14634146341463414,0.14834155
qRIQXB90SRE,environmental,US,Hurricane Harvey (2017),175,0,23.24137931034483,0.14285714285714285,0.5264894
5jAF6lT1TrY,environmental,US,Hurricane Harvey (2017),137,0,23.24137931034483,0.21951219512195122,0.5209833
EgiqmEcdc8U,environmental,US,Hurricane Harvey (2017),111,0,23.517241379310345,0.13333333333333333,0.48414695
tOcP40bDhic,environmental,US,Hurricane Harvey (2017),40,1,23.517241379310345,0.1724137931034483,0.50067145
b7reMrZ-_g4,environmental,US,Hurricane Harvey (2017),70,0,23.517241379310345,0.14285714285714285,0.4804811
BPcY-tTJPdw,environmental,US,Hurricane Harvey (2017),60,0,23.517241379310345,0.13043478260869565,0.32126114
MneRNoZORec,environmental,US,Hurricane Harvey (2017),96,0,23.517241379310345,0.1111111111111111,0.14808756
XSr-qEjiAbU,environmental,US,Hurricane Harvey (2017),114,0,23.517241379310345,0.125,0.7191503
romQzJXQlQ0,environmental,US,Hurricane Harvey (2017),94,0,22.79310344827586,0.13513513513513514,0.14361349
9VRSUxfNWOg,environmental,US,Hurricane Harvey (2017),177,0,22.79310344827586,0.14634146341463414,0.9619779
ffGhqCIcctA,environmental,US,Hurricane Harvey (2017),174,0,22.79310344827586,0.14705882352941177,0.8522401
xnhsflM8bRQ,environmental,US,Hurricane Harvey (2017),21,0,22.586206896551722,0.17857142857142858,0.37967795
lxJdR3nPStw,environmental,US,Hurricane Harvey (2017),132,0,23.0,0.225,0.5476277
30mwjVx3FQ0,environmental,US,Hurricane Harvey (2017),145,0,23.0,0.1111111111111111,0.43200138
JST7YkZZD0Q,environmental,US,Hurricane Harvey (2017),191,0,23.0,0.13513513513513514,0.5003045
CVNja8t0KZc,environmental,US,Hurricane Harvey (2017),46,0,23.0,0.11627906976744186,0.24989854
PCwItjqlwr4,environmental,US,Hurricane Harvey (2017),94,0,22.862068965517242,0.14634146341463414,0.42811108
NLPPGe4Ezx8,environmental,US,Hurricane Harvey (2017),167,0,22.862068965517242,0.2,0.19710113
Bh26XuYsIIs,environmental,US,Hurricane Harvey (2017),114,0,22.862068965517242,0.15789473684210525,0.34750074
WQ1eac43orY,environmental,US,Hurricane Harvey (2017),64,0,22.862068965517242,0.17857142857142858,0.17611572
1UQAL4SbnMw,environmental,US,Hurricane Harvey (2017),144,0,22.862068965517242,0.15384615384615385,0.92271596
KkV43NOuSuo,environmental,US,Hurricane Harvey (2017),73,0,22.896551724137932,0.1951219512195122,0.1162674
xJ5CNdbUvWA,environmental,US,Hurricane Harvey (2017),49,0,22.75862068965517,0.1282051282051282,0.86838657
HGt2ezq6LJE,environmental,US,Hurricane Harvey (2017),83,0,22.75862068965517,0.14634146341463414,0.051945835
RAxbuDelBs4,environmental,US,Hurricane Harvey (2017),149,0,20.379310344827587,0.14285714285714285,0.6118113
PA5flMXTg3Q,environmental,US,Hurricane Harvey (2017),75,0,18.310344827586206,0.5,0.025077322
6XUYFUXrkzk,environmental,US,Hurricane Harvey (2017),52,0,16.517241379310345,0.13043478260869565,0.9983495
8imGdgXtwWc,environmental,US,Hurricane Harvey (2017),126,0,9.551724137931034,0.05454545454545454,0.85853314
jXT5kvwQznU,environmental,US,Hurricane Harvey (2017),92,0,8.89655172413793,0.21428571428571427,0.8790645
LXy9dljNp-I,environmental,US,Hurricane Harvey (2017),90,0,7.724137931034483,0.14285714285714285,0.62203896
U48QKl78HyQ,environmental,US,Hurricane Harvey (2017),97,0,7.655172413793103,0.19047619047619047,0.98425883
bPL0kG3KLu4,environmental,US,Hurricane Harvey (2017),166,0,7.103448275862069,0.10256410256410256,0.31969407
zdeGKRuxlVo,environmental,US,Hurricane Harvey (2017),142,0,6.931034482758621,0.05660377358490566,0.84833807
8A3OAUhGbGc,environmental,US,Hurricane Harvey (2017),90,0,6.9655172413793105,0.10416666666666667,0.37417406
6D1r33kc56g,environmental,US,Hurricane Harvey (2017),166,0,7.896551724137931,0.075,0.5952631
FaPUii3SgkE,environmental,US,Hurricane Harvey (2017),237,1,5.482758620689655,0.20689655172413793,0.24570662
ZHuoi-mLn8A,environmental,US,Hurricane Harvey (2017),359,1,4.655172413793103,0.1864406779661017,0.9450486
dgA9SyrezFQ,environmental,US,Hurricane Harvey (2017),352,1,4.137931034482759,0.23728813559322035,0.9052179
RGEd24SG_7M,environmental,US,Hurricane Harvey (2017),427,1,4.344827586206897,0.22807017543859648,0.032338884
e02hBgSAejA,environmental,US,Hurricane Harvey (2017),327,1,4.413793103448276,0.17307692307692307,0.42215633
LI2g10qH68c,environmental,US,Hurricane Harvey (2017),423,1,4.586206896551724,0.23684210526315788,0.42560515
VUU1IEoM-SQ,environmental,US,Hurricane Harvey (2017),645,1,4.586206896551724,0.16981132075471697,0.80588585
YDIuutweheQ,environmental,US,Hurricane Harvey (2017),487,1,4.827586206896552,0.14545454545454545,0.7395925
nr0H-wlrI74,environmental,US,Hurricane Harvey (2017),572,1,4.931034482758621,0.22,0.5051051
hLCMmInpE9k,environmental,US,Hurricane Harvey (2017),503,1,5.413793103448276,0.21875,0.71836025
gGrZ6UxmIQw,environmental,US,Hurricane Harvey (2017),394,1,6.793103448275862,0.13953488372093023,0.0746621
pWbHZMkY5wo,environmental,US,Hurricane Harvey (2017),258,1,5.655172413793103,0.1794871794871795,0.10221371
DaPshdom-mQ,environmental,US,Hurricane Harvey (2017),87,0,7.241379310344827,0.09615384615384616,0.7842648
jbZhFvNOcWE,environmental,US,Hurricane Harvey (2017),201,0,7.862068965517241,1.0,0.5959091
hUaHkr3JMAg,environmental,US,Hurricane Harvey (2017),182,0,7.724137931034483,0.10416666666666667,0.8540058
LzoIlmdDlHw,environmental,US,Hurricane Harvey (2017),158,0,7.344827586206897,0.0975609756097561,0.5173162
JmDAolWdo0Q,environmental,US,Hurricane Harvey (2017),116,0,11.206896551724139,0.07272727272727272,0.79997444
PTbnLm09oLU,environmental,US,Hurricane Harvey (2017),89,0,11.206896551724139,0.058823529411764705,0.21968673
qr_CIVlTVYA,environmental,US,Hurricane Harvey (2017),103,0,11.137931034482758,0.03389830508474576,0.9981798
aVTuViW12Vc,environmental,US,Hurricane Harvey (2017),148,0,11.448275862068966,0.10638297872340426,0.008745316
WRKTTj02Y9k,environmental,US,Hurricane Harvey (2017),128,0,11.655172413793103,0.06060606060606061,0.34524167
rqNCKS97bH8,environmental,US,Hurricane Harvey (2017),99,0,11.551724137931034,0.07936507936507936,0.31288478
d6WW9PMRlO4,environmental,US,Hurricane Harvey (2017),77,0,11.551724137931034,0.08,0.72307044
XJu2SUIm38Y,environmental,US,Hurricane Harvey (2017),120,0,11.551724137931034,0.06818181818181818,0.9201449
yTKFP8TWzzA,environmental,US,Hurricane Harvey (2017),101,0,11.655172413793103,0.05555555555555555,0.30098453
wsaiA8P6bQI,environmental,US,Hurricane Harvey (2017),57,0,32.55172413793103,0.15217391304347827,0.5130195
9QoFNzGmFYM,environmental,US,Hurricane Harvey (2017),129,0,31.379310344827587,0.23255813953488372,0.5976143
7qHHEirbGVg,environmental,US,Hurricane Harvey (2017),149,0,31.586206896551722,0.14705882352941177,0.27704585
pT7dA7LkSX8,environmental,US,Hurricane Harvey (2017),149,0,31.586206896551722,0.14705882352941177,0.70431817
qrt9YMCSHyo,environmental,US,Hurricane Harvey (2017),264,0,31.586206896551722,0.18032786885245902,0.6289211
-qPl3kFKR7s,environmental,US,Hurricane Harvey (2017),220,0,31.586206896551722,0.18604651162790697,0.9994105
4oh6YcvavEU,environmental,US,Hurricane Harvey (2017),297,0,31.17241379310345,0.20833333333333334,0.47967765
bUtyEH48jDQ,environmental,US,Hurricane Harvey (2017),131,0,30.655172413793103,0.23076923076923078,0.8430161
yf6yC5mSzTU,environmental,US,Hurricane Harvey (2017),147,0,30.655172413793103,0.17073170731707318,0.09717591
TnjM6wZapZo,environmental,US,Hurricane Harvey (2017),97,0,30.275862068965516,0.19047619047619047,0.06349073
97nhfohFkDU,environmental,US,Hurricane Harvey (2017),113,0,30.20689655172414,0.18518518518518517,0.6193943
DcwOddnULGk,environmental,US,Hurricane Harvey (2017),142,0,30.20689655172414,0.15789473684210525,0.8544965
QyIh8vHXQ0o,environmental,US,Hurricane Harvey (2017),178,0,30.20689655172414,0.2,0.8861791
j0qryM5mDKc,environmental,US,Hurricane Harvey (2017),52,0,30.20689655172414,0.26666666666666666,0.97286516
8LXks-JiDpw,environmental,US,Hurricane Harvey (2017),28,0,30.20689655172414,0.1875,0.0023698932
4-Nw_DZ6a1M,environmental,US,Hurricane Harvey (2017),107,0,30.20689655172414,0.20754716981132076,0.67865455
lPk0WjqW6oY,environmental,US,Hurricane Harvey (2017),154,0,30.20689655172414,0.16326530612244897,0.4960731
bSQAyrbMdgQ,environmental,US,Hurricane Harvey (2017),120,0,29.20689655172414,0.17391304347826086,0.7555946
d7E-hE-0Abc,environmental,US,Hurricane Harvey (2017),91,0,29.20689655172414,0.17647058823529413,0.3393984
9yLm2eXDAOY,environmental,US,Hurricane Harvey (2017),145,0,29.20689655172414,0.1590909090909091,0.2440412
HNkLDwS5nHY,environmental,US,Hurricane Harvey (2017),148,0,29.20689655172414,0.22448979591836735,0.17420451
opRniEmqywk,environmental,US,Hurricane Harvey (2017),147,0,30.0,0.21428571428571427,0.11778417
IkFoNeXb1EI,environmental,US,Hurricane Harvey (2017),37,0,30.0,0.2857142857142857,0.20985575
5nF3lPuPWE0,environmental,US,Hurricane Harvey (2017),322,0,32.37931034482759,0.14285714285714285,0.89729863
hzyvv-4sq7A,environmental,US,Hurricane Harvey (2017),25,0,30.413793103448278,0.1875,0.13876832
hzyvv-4sq7A,environmental,US,Hurricane Harvey (2017),25,0,30.413793103448278,0.1875,0.54048806
hzyvv-4sq7A,environmental,US,Hurricane Michael (2018),25,0,30.413793103448278,0.1875,0.43018952
hzyvv-4sq7A,environmental,US,Hurricane Michael (2018),25,0,30.413793103448278,0.1875,0.29109037
e2YQhRjVF_8,environmental,US,Hurricane Harvey (2017),43,0,31.344827586206897,0.18461538461538463,0.7714301
Dpj9r5_PM5s,environmental,US,Hurricane Harvey (2017),130,0,32.275862068965516,0.3333333333333333,0.0661312
bXlbp0he-E8,environmental,US,Hurricane Harvey (2017),52,0,31.06896551724138,0.20454545454545456,0.47480154
ToRocqgjEHA,environmental,US,Hurricane Harvey (2017),128,0,32.44827586206897,0.1875,0.88666064
OY6EAtChIYU,environmental,US,Hurricane Harvey (2017),139,0,4.551724137931035,0.21428571428571427,0.4355878
tFcTXyVmT5Y,environmental,US,Hurricane Harvey (2017),83,0,4.206896551724138,0.1917808219178082,0.044570833
hQyMPSlNLRE,environmental,US,Hurricane Harvey (2017),116,0,4.241379310344827,0.21739130434782608,0.19928686
LgJBLszHiAs,environmental,US,Hurricane Harvey (2017),644,0,15.827586206896552,0.1728395061728395,0.91110694
DfGUJ2sxUeE,environmental,US,Hurricane Harvey (2017),4405,0,2.1724137931034484,0.2222222222222222,0.11448988
laojxq2SuU4,environmental,US,Hurricane Harvey (2017),541,0,5.517241379310345,0.2,0.6875257
02OIIztD20Y,environmental,US,Hurricane Harvey (2017),603,0,6.620689655172414,0.19230769230769232,0.54027724
fctUcG0XiNU,environmental,US,Hurricane Harvey (2017),506,0,6.620689655172414,0.17543859649122806,0.38136595
4nuwduxrPwc,environmental,US,Hurricane Harvey (2017),286,1,5.931034482758621,0.21794871794871795,0.002457622
omgnHkaBZNs,environmental,US,Hurricane Harvey (2017),561,0,4.862068965517241,0.15217391304347827,0.7386449
F4Qg3ssLDmw,environmental,US,Hurricane Harvey (2017),300,0,4.724137931034483,0.2391304347826087,0.4934366
F4Qg3ssLDmw,environmental,US,Hurricane Harvey (2017),300,0,4.724137931034483,0.2391304347826087,0.121834695
F4Qg3ssLDmw,environmental,US,Hurricane Michael (2018),300,0,4.724137931034483,0.2391304347826087,0.33022353
F4Qg3ssLDmw,environmental,US,Hurricane Michael (2018),300,0,4.724137931034483,0.2391304347826087,0.024885148
o2U-bpq0hrs,environmental,US,Hurricane Harvey (2017),641,0,4.724137931034483,0.1774193548387097,0.6251774
EtgtWp5l73Q,environmental,US,Hurricane Harvey (2017),557,1,4.275862068965517,0.16049382716049382,0.6454753
EFKJLY5TwD0,environmental,US,Hurricane Harvey (2017),547,0,4.137931034482759,0.15294117647058825,0.6180326
kkCSsUfQ5kM,environmental,US,Hurricane Harvey (2017),581,0,4.137931034482759,0.1896551724137931,0.545475
trS9a2S0hX4,environmental,US,Hurricane Harvey (2017),666,0,3.8275862068965516,0.17777777777777778,0.70311797
2_okwzFMoWg,environmental,US,Hurricane Harvey (2017),784,0,3.8275862068965516,0.15942028985507245,0.20856452
JefwBxZc_Qo,environmental,US,Hurricane Harvey (2017),930,0,3.793103448275862,0.18571428571428572,0.4414014
afFUlm6Gaso,environmental,US,Hurricane Harvey (2017),635,0,3.8275862068965516,0.16666666666666666,0.046330336
vSuB2g4QKtM,environmental,US,Hurricane Harvey (2017),735,0,3.8275862068965516,0.15517241379310345,0.51112825
PxCM2-w89B8,environmental,US,Hurricane Harvey (2017),144,0,27.482758620689655,0.1590909090909091,0.973442
BLpmgUlHf24,environmental,US,Hurricane Harvey (2017),115,0,27.620689655172413,0.2037037037037037,0.49674702
RSj8ttwELIY,environmental,US,Hurricane Harvey (2017),115,0,27.517241379310345,0.1746031746031746,0.30360195
DFVmuyif5F4,environmental,US,Hurricane Harvey (2017),123,0,27.517241379310345,0.16,0.24703184
RJYFLxRxzH4,environmental,US,Hurricane Harvey (2017),105,0,27.79310344827586,0.22916666666666666,0.6781824
QKd6rMLPo9o,environmental,US,Hurricane Harvey (2017),124,0,27.79310344827586,0.16363636363636364,0.091842145
IKquR0xflo0,environmental,US,Hurricane Harvey (2017),135,0,27.79310344827586,0.1836734693877551,0.36844784
edmOBqWRkOw,environmental,US,Hurricane Harvey (2017),127,0,27.344827586206897,0.17391304347826086,0.32256576
3tzTbumasMY,environmental,US,Hurricane Harvey (2017),150,0,27.103448275862068,0.225,0.55074966
rFn86JJhHU8,environmental,US,Hurricane Harvey (2017),121,0,27.103448275862068,0.175,0.92942786
jsqDyng1wXk,environmental,US,Hurricane Harvey (2017),160,0,27.448275862068964,0.20408163265306123,0.79650366
d6JZ8RzA008,environmental,US,Hurricane Harvey (2017),168,0,27.448275862068964,0.16923076923076924,0.9603861
Zr2GkmBkmJo,environmental,US,Hurricane Harvey (2017),111,0,27.344827586206897,0.18333333333333332,0.6368571
ZR3pWMlGJ3s,environmental,US,Hurricane Harvey (2017),106,0,27.344827586206897,0.14754098360655737,0.76166457
AqPe08Nb2Sw,environmental,US,Hurricane Harvey (2017),18,0,27.344827586206897,0.1864406779661017,0.12342852
apaWit_s7I8,environmental,US,Hurricane Harvey (2017),128,0,27.551724137931036,0.14925373134328357,0.9586034
5HFDNrzBL8E,environmental,US,Hurricane Harvey (2017),147,0,27.413793103448278,0.20754716981132076,0.9189331
5nX-N-VYh8Y,environmental,US,Hurricane Harvey (2017),42,0,27.413793103448278,0.16363636363636364,0.61189896
M3D6wO8a8x0,environmental,US,Hurricane Harvey (2017),165,0,27.413793103448278,0.17777777777777778,0.7106139
-ThBIfIPKM0,environmental,US,Hurricane Harvey (2017),44,0,27.413793103448278,0.2,0.118918225
lx14BJvvpHE,environmental,US,Hurricane Harvey (2017),137,0,27.03448275862069,0.2,0.8806566
h5pmi-t48qM,environmental,US,Hurricane Harvey (2017),113,0,27.03448275862069,0.1728395061728395,0.8213986
ztc53E414u0,environmental,US,Hurricane Harvey (2017),67,0,27.03448275862069,0.17307692307692307,0.6112985
ty4Hl95_Fjw,environmental,US,Hurricane Harvey (2017),153,0,27.03448275862069,0.14285714285714285,0.034045275
rOxoKtX_KmY,environmental,US,Hurricane Harvey (2017),128,0,26.482758620689655,0.2857142857142857,0.5055046
S4A0yIagwsY,environmental,US,Hurricane Harvey (2017),105,0,26.482758620689655,0.23728813559322035,0.054959133
hSwSKJ5q2Fw,environmental,US,Hurricane Harvey (2017),124,0,26.482758620689655,0.2857142857142857,0.66756916
Y2H0lDE_OoU,environmental,US,Hurricane Harvey (2017),118,0,26.689655172413794,0.1935483870967742,0.18487807
Ra7rIuQrYQE,environmental,US,Hurricane Harvey (2017),129,0,26.689655172413794,0.171875,0.78165376
kO-O6chNaaw,environmental,US,Hurricane Harvey (2017),160,0,27.17241379310345,0.17142857142857143,0.8602066
y59wDsBL-jQ,environmental,US,Hurricane Harvey (2017),134,0,7.0,0.075,0.08904958
gEjsjJEjOa8,environmental,US,Hurricane Harvey (2017),134,0,7.0,0.04,0.4529253
eC22I6NPGQE,environmental,US,Hurricane Harvey (2017),153,0,7.068965517241379,0.046153846153846156,0.8491171
HS9WBOfNblA,environmental,US,Hurricane Harvey (2017),114,0,7.517241379310345,0.10256410256410256,0.15497267
2co1x0ujmn0,environmental,US,Hurricane Harvey (2017),92,0,7.896551724137931,0.08108108108108109,0.33662057
4gltjjnAxYM,environmental,US,Hurricane Harvey (2017),105,0,7.758620689655173,0.03571428571428571,0.65960085
MNBxDcocWb0,environmental,US,Hurricane Harvey (2017),117,0,7.758620689655173,0.07142857142857142,0.7488424
6inj8iex_RU,environmental,US,Hurricane Harvey (2017),180,0,7.758620689655173,0.15,0.09068332
m9CeRtrBtrg,environmental,US,Hurricane Harvey (2017),126,1,7.758620689655173,0.08888888888888889,0.44251177
EsgVV3vC74w,environmental,US,Hurricane Harvey (2017),94,0,7.758620689655173,0.0425531914893617,0.5552369
1ozMGx63Djc,environmental,US,Hurricane Harvey (2017),140,0,8.0,0.03278688524590164,0.061711926
6QFr8tPeNlk,environmental,US,Hurricane Harvey (2017),114,0,8.0,0.09259259259259259,0.3849819
eQ4zLIKP8aw,environmental,US,Hurricane Harvey (2017),92,0,8.0,0.06521739130434782,0.8870226
cyvwPb0DLhM,environmental,US,Hurricane Harvey (2017),111,0,8.0,0.07142857142857142,0.64905494
0LSUGQRSlzc,environmental,US,Hurricane Harvey (2017),196,0,8.0,0.15384615384615385,0.15584153
y22CtKR1BPo,environmental,US,Hurricane Harvey (2017),140,0,7.758620689655173,0.022727272727272728,0.61522734
V43iN-vBzfw,environmental,US,Hurricane Harvey (2017),95,0,12.827586206896552,0.08196721311475409,0.8289594
fcvhmPOOUVY,environmental,US,Hurricane Harvey (2017),20,0,1.5172413793103448,0.14285714285714285,0.70595884
Phh4JJti7fk,environmental,US,Hurricane Harvey (2017),62,0,1.5172413793103448,0.16666666666666666,0.4382155
NOyvA2qpWe4,environmental,US,Hurricane Harvey (2017),886,0,6.862068965517241,0.2028985507246377,0.2694064
WUTZDgHa5mw,environmental,US,Hurricane Harvey (2017),353,1,7.344827586206897,0.14492753623188406,0.4272248
3s9Sd1YoIDc,environmental,US,Hurricane Harvey (2017),21,1,7.344827586206897,0.16363636363636364,0.6358342
73yDBIAbWPc,environmental,US,Hurricane Harvey (2017),192,0,7.551724137931035,0.16666666666666666,0.5019057
qOKOtsA2Tbg,environmental,US,Hurricane Harvey (2017),142,0,8.10344827586207,0.1111111111111111,0.14670849
